Time Interval,Agent 0,Agent 2,Agent 1
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,83.29467584835186,0.0,0.0
4,26.519608099760703,34.433579996105045,34.433579996105045
5,53.8383856905556,77.13836965034272,77.13836965034272
6,92.91720518720531,91.95492856792615,86.77652770363598
7,114.72942651678046,122.30041179720914,142.96418398153554
8,118.47759618397909,150.0820507948564,199.13567658437006
9,144.58493257294296,144.90364993056627,199.13567658437006
10,164.37961719555247,171.2986218089865,123.26899700199925
11,119.56586590715183,149.94822338620966,203.3127697726497
12,148.2621747410971,199.26564573239386,203.3127697726497
13,201.2564911958532,237.30089612165747,203.905221608503
14,215.1486038627566,220.84025146708208,225.33345692010357
15,230.87319203872542,233.1951814863626,193.65202166715852
16,228.68305479122023,217.47782090657952,210.5956703730362
17,177.95934956597426,141.688068502998,200.42402213413612
18,140.41412127903544,71.25172511095055,162.73059698886192
19,92.85422863745627,44.77789466544606,134.6417646976511
20,46.76028735863821,34.433579996105045,134.6417646976511
21,13.483902112795969,34.433579996105045,112.85424554093073
22,13.483902112795969,34.433579996105045,77.82456882056125
23,13.483902112795969,34.433579996105045,77.82456882056125
24,13.483902112795969,34.433579996105045,77.82456882056125
25,13.483902112795969,34.433579996105045,77.82456882056125
26,13.483902112795969,34.433579996105045,77.82456882056125
27,13.483902112795969,34.433579996105045,77.82456882056125
28,13.483902112795969,34.433579996105045,77.82456882056125
29,13.483902112795969,34.433579996105045,77.82456882056125
30,13.483902112795969,34.433579996105045,77.82456882056125
31,13.483902112795969,34.433579996105045,77.82456882056125
32,13.483902112795969,34.433579996105045,77.82456882056125
33,13.483902112795969,34.433579996105045,77.82456882056125
34,13.483902112795969,34.433579996105045,77.82456882056125
35,13.483902112795969,34.433579996105045,77.82456882056125
36,13.483902112795969,34.433579996105045,77.82456882056125
37,13.483902112795969,34.433579996105045,77.82456882056125
38,13.483902112795969,34.433579996105045,77.82456882056125
39,13.483902112795969,34.433579996105045,77.82456882056125
40,13.483902112795969,34.433579996105045,77.82456882056125
41,13.483902112795969,34.433579996105045,77.82456882056125
42,13.483902112795969,34.433579996105045,77.82456882056125
43,13.483902112795969,34.433579996105045,77.82456882056125
44,13.483902112795969,34.433579996105045,77.82456882056125
45,13.483902112795969,34.433579996105045,77.82456882056125
46,13.483902112795969,34.433579996105045,77.82456882056125
47,13.483902112795969,34.433579996105045,77.82456882056125
48,13.483902112795969,34.433579996105045,77.82456882056125
49,13.483902112795969,34.433579996105045,77.82456882056125
50,13.483902112795969,34.433579996105045,77.82456882056125
51,13.483902112795969,34.433579996105045,77.82456882056125
52,13.483902112795969,34.433579996105045,77.82456882056125
53,13.483902112795969,34.433579996105045,77.82456882056125
54,13.483902112795969,34.433579996105045,77.82456882056125
55,13.483902112795969,34.433579996105045,77.82456882056125
56,13.483902112795969,34.433579996105045,77.82456882056125
57,13.483902112795969,34.433579996105045,77.82456882056125
58,13.483902112795969,34.433579996105045,77.82456882056125
59,13.483902112795969,34.433579996105045,77.82456882056125
60,13.483902112795969,34.433579996105045,77.82456882056125
61,13.483902112795969,34.433579996105045,77.82456882056125
62,13.483902112795969,34.433579996105045,77.82456882056125
63,13.483902112795969,34.433579996105045,77.82456882056125
64,13.483902112795969,34.433579996105045,77.82456882056125
65,13.483902112795969,34.433579996105045,77.82456882056125
66,13.483902112795969,34.433579996105045,77.82456882056125
67,13.483902112795969,34.433579996105045,77.82456882056125
68,13.483902112795969,34.433579996105045,77.82456882056125
69,13.483902112795969,34.433579996105045,77.82456882056125
70,13.483902112795969,34.433579996105045,77.82456882056125
71,13.483902112795969,34.433579996105045,77.82456882056125
72,13.483902112795969,34.433579996105045,77.82456882056125
73,13.483902112795969,34.433579996105045,
